campaign_id,client_id,contact_duration,number_contacts,pdays,previous_campaign_contacts,previous_outcome,campaign_outcome,last_contact_date
18441,18440,30,6,999,0,,0,2022-07-31
18442,18441,216,1,999,0,,0,2022-07-17
18443,18442,149,1,999,0,,0,2022-07-6
18444,18443,110,6,999,0,,0,2022-07-10
18445,18444,374,1,999,0,,0,2022-07-27
18446,18445,108,2,999,0,,0,2022-07-5
18447,18446,244,1,999,0,,0,2022-07-9
18448,18447,196,2,999,0,,0,2022-07-15
18449,18448,74,1,999,0,,0,2022-07-26
18450,18449,81,1,999,0,,0,2022-07-20
18451,18450,19,1,999,0,,0,2022-07-15
18452,18451,126,19,999,0,,0,2022-07-23
18453,18452,129,1,999,0,,0,2022-07-1
18454,18453,51,7,999,0,,0,2022-07-9
18455,18454,61,1,999,0,,0,2022-07-31
18456,18455,100,1,999,0,,0,2022-07-21
18457,18456,574,1,999,0,,1,2022-07-25
18458,18457,181,1,999,0,,0,2022-07-26
18459,18458,23,22,999,0,,0,2022-07-3
18460,18459,242,1,999,0,,0,2022-07-22
18461,18460,167,1,999,0,,0,2022-07-2
18462,18461,35,1,999,0,,0,2022-07-8
18463,18462,203,6,999,0,,0,2022-07-29
18464,18463,140,3,999,0,,0,2022-07-31
18465,18464,128,1,999,0,,0,2022-07-19
18466,18465,128,1,999,0,,0,2022-07-24
18467,18466,119,1,999,0,,0,2022-07-5
18468,18467,234,1,999,0,,0,2022-07-28
18469,18468,56,2,999,0,,0,2022-07-31
18470,18469,27,16,999,0,,0,2022-07-19
18471,18470,15,1,999,0,,0,2022-07-10
18472,18471,47,1,999,0,,0,2022-07-4
18473,18472,46,4,999,0,,0,2022-07-16
18474,18473,144,1,999,0,,0,2022-07-31
18475,18474,175,1,999,0,,0,2022-07-29
18476,18475,208,5,999,0,,0,2022-07-9
18477,18476,180,5,999,0,,0,2022-07-16
18478,18477,307,4,999,0,,0,2022-07-7
18479,18478,51,1,999,0,,0,2022-07-3
18480,18479,121,1,999,0,,0,2022-07-13
18481,18480,73,1,999,0,,0,2022-07-16
18482,18481,120,1,999,0,,0,2022-07-5
18483,18482,127,1,999,0,,0,2022-07-30
18484,18483,114,2,999,0,,0,2022-07-2
18485,18484,106,2,999,0,,0,2022-07-26
18486,18485,725,3,999,0,,1,2022-07-4
18487,18486,105,5,999,0,,0,2022-07-4
18488,18487,115,4,999,0,,0,2022-07-4
18489,18488,114,1,999,0,,0,2022-07-12
18490,18489,92,1,999,0,,0,2022-07-7
18491,18490,6,14,999,0,,0,2022-07-26
18492,18491,123,3,999,0,,0,2022-07-22
18493,18492,22,1,999,0,,0,2022-07-18
18494,18493,253,1,999,0,,0,2022-07-6
18495,18494,57,1,999,0,,0,2022-07-13
18496,18495,126,4,999,0,,0,2022-07-25
18497,18496,38,1,999,0,,0,2022-07-29
18498,18497,77,1,999,0,,0,2022-07-21
18499,18498,349,1,999,0,,0,2022-07-22
18500,18499,36,1,999,0,,0,2022-07-3
18501,18500,543,29,999,0,,0,2022-07-15
18502,18501,114,1,999,0,,0,2022-07-1
18503,18502,49,1,999,0,,0,2022-07-29
18504,18503,61,1,999,0,,0,2022-07-28
18505,18504,77,2,999,0,,0,2022-07-20
18506,18505,81,2,999,0,,0,2022-07-24
18507,18506,122,1,999,0,,0,2022-07-22
18508,18507,56,3,999,0,,0,2022-07-25
18509,18508,53,1,999,0,,0,2022-07-9
18510,18509,94,1,999,0,,0,2022-07-1
18511,18510,126,1,999,0,,0,2022-07-20
18512,18511,118,1,999,0,,0,2022-07-18
18513,18512,60,3,999,0,,0,2022-07-10
18514,18513,227,1,999,0,,0,2022-07-19
18515,18514,662,11,999,0,,1,2022-07-24
18516,18515,727,2,999,0,,1,2022-07-28
18517,18516,219,12,999,0,,0,2022-07-6
18518,18517,79,1,999,0,,0,2022-07-13
18519,18518,231,1,999,0,,0,2022-07-3
18520,18519,49,1,999,0,,0,2022-07-17
18521,18520,201,1,999,0,,0,2022-07-2
18522,18521,221,1,999,0,,0,2022-07-2
18523,18522,168,1,999,0,,0,2022-07-15
18524,18523,258,1,999,0,,0,2022-07-8
18525,18524,240,1,999,0,,0,2022-07-21
18526,18525,119,8,999,0,,0,2022-07-8
18527,18526,59,12,999,0,,0,2022-07-30
18528,18527,156,6,999,0,,0,2022-07-8
18529,18528,131,8,999,0,,0,2022-07-16
18530,18529,189,2,999,0,,0,2022-07-31
18531,18530,107,13,999,0,,0,2022-07-4
18532,18531,122,1,999,0,,0,2022-07-27
18533,18532,73,1,999,0,,0,2022-07-22
18534,18533,216,2,999,0,,0,2022-07-14
18535,18534,148,1,999,0,,0,2022-07-27
18536,18535,46,2,999,0,,0,2022-07-13
18537,18536,145,2,999,0,,0,2022-07-16
18538,18537,52,6,999,0,,0,2022-07-8
18539,18538,38,15,999,0,,0,2022-07-13
18540,18539,126,1,999,0,,0,2022-07-23
18541,18540,166,1,999,0,,0,2022-07-3
18542,18541,106,1,999,0,,0,2022-07-7
18543,18542,62,2,999,0,,0,2022-07-29
18544,18543,45,1,999,0,,0,2022-07-24
18545,18544,53,1,999,0,,0,2022-07-8
18546,18545,225,1,999,0,,0,2022-07-1
18547,18546,268,1,999,0,,0,2022-07-27
18548,18547,52,4,999,0,,0,2022-07-24
18549,18548,609,1,999,0,,0,2022-07-2
18550,18549,83,1,999,0,,0,2022-07-12
18551,18550,79,6,999,0,,0,2022-07-13
18552,18551,462,1,999,0,,0,2022-07-7
18553,18552,847,10,999,0,,0,2022-07-13
18554,18553,857,2,999,0,,1,2022-07-16
18555,18554,188,2,999,0,,0,2022-07-8
18556,18555,80,1,999,0,,0,2022-07-4
18557,18556,50,1,999,0,,0,2022-07-24
18558,18557,255,1,999,0,,0,2022-07-22
18559,18558,92,1,999,0,,0,2022-07-15
18560,18559,245,2,999,0,,0,2022-07-14
18561,18560,83,3,999,0,,0,2022-07-5
18562,18561,55,7,999,0,,0,2022-07-22
18563,18562,548,1,999,0,,0,2022-07-2
18564,18563,281,2,999,0,,0,2022-07-11
18565,18564,81,2,999,0,,0,2022-07-30
18566,18565,35,6,999,0,,0,2022-07-20
18567,18566,69,3,999,0,,0,2022-07-27
18568,18567,51,33,999,0,,0,2022-07-2
18569,18568,829,2,999,0,,1,2022-07-1
18570,18569,367,2,999,0,,0,2022-07-11
18571,18570,612,2,999,0,,1,2022-07-2
18572,18571,25,6,999,0,,0,2022-07-24
18573,18572,184,1,999,0,,0,2022-07-15
18574,18573,284,2,999,0,,0,2022-07-11
18575,18574,187,1,999,0,,0,2022-07-27
18576,18575,128,1,999,0,,0,2022-07-28
18577,18576,150,2,999,0,,0,2022-07-9
18578,18577,124,3,999,0,,0,2022-07-2
18579,18578,47,2,999,0,,0,2022-07-17
18580,18579,249,2,999,0,,0,2022-07-5
18581,18580,74,2,999,0,,0,2022-07-17
18582,18581,119,3,999,0,,0,2022-07-8
18583,18582,88,7,999,0,,0,2022-07-21
18584,18583,434,2,999,0,,0,2022-07-9
18585,18584,288,1,999,0,,0,2022-07-7
18586,18585,109,5,999,0,,0,2022-07-10
18587,18586,388,3,999,0,,0,2022-07-20
18588,18587,1461,4,999,0,,1,2022-07-13
18589,18588,155,11,999,0,,0,2022-07-18
18590,18589,172,5,999,0,,0,2022-07-21
18591,18590,465,2,999,0,,0,2022-07-3
18592,18591,91,5,999,0,,0,2022-07-2
18593,18592,166,3,999,0,,0,2022-07-13
18594,18593,716,6,999,0,,0,2022-07-13
18595,18594,33,12,999,0,,0,2022-07-27
18596,18595,266,9,999,0,,0,2022-07-31
18597,18596,721,10,999,0,,0,2022-07-24
18598,18597,99,10,999,0,,0,2022-07-30
18599,18598,228,2,999,0,,0,2022-07-4
18600,18599,36,3,999,0,,0,2022-07-17
18601,18600,74,3,999,0,,0,2022-07-12
18602,18601,222,2,999,0,,0,2022-07-18
18603,18602,361,3,999,0,,1,2022-07-24
18604,18603,294,4,999,0,,0,2022-07-3
18605,18604,247,2,999,0,,0,2022-07-31
18606,18605,109,7,999,0,,0,2022-07-15
18607,18606,324,3,999,0,,0,2022-07-23
18608,18607,223,1,999,0,,0,2022-07-2
18609,18608,362,1,999,0,,0,2022-07-25
18610,18609,300,1,999,0,,0,2022-07-15
18611,18610,66,1,999,0,,0,2022-07-15
18612,18611,169,5,999,0,,0,2022-07-30
18613,18612,391,1,999,0,,0,2022-07-14
18614,18613,155,5,999,0,,0,2022-07-3
18615,18614,86,1,999,0,,0,2022-07-6
18616,18615,151,10,999,0,,0,2022-07-28
18617,18616,345,1,999,0,,0,2022-07-12
18618,18617,94,2,999,0,,0,2022-07-24
18619,18618,843,1,999,0,,0,2022-07-12
18620,18619,81,1,999,0,,0,2022-07-21
18621,18620,75,3,999,0,,0,2022-07-9
18622,18621,198,3,999,0,,0,2022-07-26
18623,18622,81,3,999,0,,0,2022-07-15
18624,18623,34,1,999,0,,0,2022-07-27
18625,18624,61,1,999,0,,0,2022-07-11
18626,18625,241,4,999,0,,0,2022-07-29
18627,18626,156,1,999,0,,0,2022-07-17
18628,18627,1739,5,999,0,,0,2022-07-15
18629,18628,345,1,999,0,,0,2022-07-20
18630,18629,111,4,999,0,,0,2022-07-3
18631,18630,166,1,999,0,,0,2022-07-27
18632,18631,28,1,999,0,,0,2022-07-9
18633,18632,119,1,999,0,,0,2022-07-8
18634,18633,209,1,999,0,,0,2022-07-24
18635,18634,733,1,999,0,,0,2022-07-28
18636,18635,44,3,999,0,,0,2022-07-13
18637,18636,18,29,999,0,,0,2022-07-17
18638,18637,444,5,999,0,,0,2022-07-24
18639,18638,744,8,999,0,,0,2022-07-5
18640,18639,196,4,999,0,,0,2022-07-11
18641,18640,190,4,999,0,,0,2022-07-23
18642,18641,245,5,999,0,,0,2022-07-4
18643,18642,22,25,999,0,,0,2022-07-16
18644,18643,13,16,999,0,,0,2022-07-22
18645,18644,59,2,999,0,,0,2022-07-1
18646,18645,108,9,999,0,,0,2022-07-14
18647,18646,134,2,999,0,,0,2022-07-22
18648,18647,58,2,999,0,,0,2022-07-5
18649,18648,32,20,999,0,,0,2022-07-28
18650,18649,9,7,999,0,,0,2022-07-2
18651,18650,37,6,999,0,,0,2022-07-17
18652,18651,90,5,999,0,,0,2022-07-3
18653,18652,20,27,999,0,,0,2022-07-16
18654,18653,33,33,999,0,,0,2022-07-3
18655,18654,18,8,999,0,,0,2022-07-20
18656,18655,66,31,999,0,,0,2022-07-31
18657,18656,23,5,999,0,,0,2022-07-24
18658,18657,19,6,999,0,,0,2022-07-21
18659,18658,37,17,999,0,,0,2022-07-5
18660,18659,51,18,999,0,,0,2022-07-13
18661,18660,21,2,999,0,,0,2022-07-20
18662,18661,294,3,999,0,,0,2022-07-18
18663,18662,65,4,999,0,,0,2022-07-17
18664,18663,70,5,999,0,,0,2022-07-10
18665,18664,18,34,999,0,,0,2022-07-8
18666,18665,77,2,999,0,,0,2022-07-21
18667,18666,9,5,999,0,,0,2022-07-17
18668,18667,17,24,999,0,,0,2022-07-30
18669,18668,393,3,999,0,,0,2022-07-7
18670,18669,22,7,999,0,,0,2022-07-8
18671,18670,10,3,999,0,,0,2022-07-2
18672,18671,454,18,999,0,,0,2022-07-3
18673,18672,89,4,999,0,,0,2022-07-2
18674,18673,11,3,999,0,,0,2022-07-11
18675,18674,37,27,999,0,,0,2022-07-9
18676,18675,48,3,999,0,,0,2022-07-15
18677,18676,10,8,999,0,,0,2022-07-8
18678,18677,67,3,999,0,,0,2022-07-11
18679,18678,58,5,999,0,,0,2022-07-6
18680,18679,272,2,999,0,,0,2022-07-2
18681,18680,164,3,999,0,,0,2022-07-8
18682,18681,55,6,999,0,,0,2022-07-15
18683,18682,530,3,999,0,,0,2022-07-13
18684,18683,17,18,999,0,,0,2022-07-15
18685,18684,16,35,999,0,,0,2022-07-9
18686,18685,14,28,999,0,,0,2022-07-8
18687,18686,153,18,999,0,,0,2022-07-11
18688,18687,8,8,999,0,,0,2022-07-13
18689,18688,69,3,999,0,,0,2022-07-8
18690,18689,8,21,999,0,,0,2022-07-9
18691,18690,43,32,999,0,,0,2022-07-16
18692,18691,106,27,999,0,,0,2022-07-16
18693,18692,255,2,999,0,,0,2022-07-5
18694,18693,251,3,999,0,,0,2022-07-23
18695,18694,30,33,999,0,,0,2022-07-21
18696,18695,21,14,999,0,,0,2022-07-15
18697,18696,55,8,999,0,,0,2022-07-11
18698,18697,16,3,999,0,,0,2022-07-2
18699,18698,9,18,999,0,,0,2022-07-16
18700,18699,237,7,999,0,,0,2022-07-21
18701,18700,58,4,999,0,,0,2022-07-6
18702,18701,115,4,999,0,,0,2022-07-11
18703,18702,189,3,999,0,,0,2022-07-18
18704,18703,56,25,999,0,,0,2022-07-10
18705,18704,114,4,999,0,,0,2022-07-20
18706,18705,213,3,999,0,,0,2022-07-21
18707,18706,70,6,999,0,,0,2022-07-17
18708,18707,368,7,999,0,,0,2022-07-30
18709,18708,10,3,999,0,,0,2022-07-17
18710,18709,135,3,999,0,,0,2022-07-6
18711,18710,48,3,999,0,,0,2022-07-2
18712,18711,35,25,999,0,,0,2022-07-20
18713,18712,14,23,999,0,,0,2022-07-8
18714,18713,68,2,999,0,,0,2022-07-13
18715,18714,22,3,999,0,,0,2022-07-22
18716,18715,5,3,999,0,,0,2022-07-16
18717,18716,160,14,999,0,,0,2022-07-27
18718,18717,21,35,999,0,,0,2022-07-21
18719,18718,5,3,999,0,,0,2022-07-29
18720,18719,33,3,999,0,,0,2022-07-29
18721,18720,6,2,999,0,,0,2022-07-24
18722,18721,149,5,999,0,,0,2022-07-30
18723,18722,40,7,999,0,,0,2022-07-1
18724,18723,46,21,999,0,,0,2022-07-7
18725,18724,9,6,999,0,,0,2022-07-3
18726,18725,39,8,999,0,,0,2022-07-28
18727,18726,280,6,999,0,,0,2022-07-13
18728,18727,350,10,999,0,,0,2022-07-27
18729,18728,65,43,999,0,,0,2022-07-6
18730,18729,37,8,999,0,,0,2022-07-1
18731,18730,49,16,999,0,,0,2022-07-3
18732,18731,470,4,999,0,,0,2022-07-22
18733,18732,262,3,999,0,,0,2022-07-5
18734,18733,124,8,999,0,,0,2022-07-28
18735,18734,576,7,999,0,,0,2022-07-13
18736,18735,10,5,999,0,,0,2022-07-26
18737,18736,306,7,999,0,,0,2022-07-1
18738,18737,101,9,999,0,,0,2022-07-15
18739,18738,108,4,999,0,,0,2022-07-17
18740,18739,67,6,999,0,,0,2022-07-14
18741,18740,16,8,999,0,,0,2022-07-28
18742,18741,94,12,999,0,,0,2022-07-3
18743,18742,24,13,999,0,,0,2022-07-17
18744,18743,18,6,999,0,,0,2022-07-3
18745,18744,77,5,999,0,,0,2022-07-20
18746,18745,747,4,999,0,,0,2022-07-4
18747,18746,299,3,999,0,,0,2022-07-6
18748,18747,42,5,999,0,,0,2022-07-4
18749,18748,40,9,999,0,,0,2022-07-14
18750,18749,10,20,999,0,,0,2022-07-29
18751,18750,9,17,999,0,,0,2022-07-27
18752,18751,92,4,999,0,,0,2022-07-26
18753,18752,92,10,999,0,,0,2022-07-28
18754,18753,130,8,999,0,,0,2022-07-25
18755,18754,18,40,999,0,,0,2022-07-13
18756,18755,83,4,999,0,,0,2022-07-30
18757,18756,8,16,999,0,,0,2022-07-9
18758,18757,28,5,999,0,,0,2022-07-9
18759,18758,14,30,999,0,,0,2022-07-9
18760,18759,8,27,999,0,,0,2022-07-18
18761,18760,443,4,999,0,,0,2022-07-8
18762,18761,214,3,999,0,,0,2022-07-20
18763,18762,258,7,999,0,,0,2022-07-19
18764,18763,86,4,999,0,,0,2022-07-9
18765,18764,248,5,999,0,,0,2022-07-8
18766,18765,536,7,999,0,,0,2022-07-24
18767,18766,148,6,999,0,,0,2022-07-28
18768,18767,18,12,999,0,,0,2022-07-31
18769,18768,90,13,999,0,,0,2022-07-5
18770,18769,78,16,999,0,,0,2022-07-24
18771,18770,60,5,999,0,,0,2022-07-11
18772,18771,50,6,999,0,,0,2022-07-15
18773,18772,9,13,999,0,,0,2022-07-29
18774,18773,61,4,999,0,,0,2022-07-27
18775,18774,5,2,999,0,,0,2022-07-27
18776,18775,5,3,999,0,,0,2022-07-23
18777,18776,12,7,999,0,,0,2022-07-28
18778,18777,1142,5,999,0,,1,2022-07-28
18779,18778,22,8,999,0,,0,2022-07-1
18780,18779,576,17,999,0,,0,2022-07-21
18781,18780,28,12,999,0,,0,2022-07-13
18782,18781,6,8,999,0,,0,2022-07-11
18783,18782,6,12,999,0,,0,2022-07-2
18784,18783,420,6,999,0,,0,2022-07-5
18785,18784,55,15,999,0,,0,2022-07-1
18786,18785,76,4,999,0,,0,2022-07-17
18787,18786,15,25,999,0,,0,2022-07-21
18788,18787,1721,4,999,0,,1,2022-07-12
18789,18788,39,3,999,0,,0,2022-07-17
18790,18789,85,3,999,0,,0,2022-07-21
18791,18790,32,24,999,0,,0,2022-07-11
18792,18791,31,3,999,0,,0,2022-07-22
18793,18792,9,31,999,0,,0,2022-07-22
18794,18793,52,7,999,0,,0,2022-07-21
18795,18794,31,22,999,0,,0,2022-07-23
18796,18795,45,3,999,0,,0,2022-07-23
18797,18796,43,3,999,0,,0,2022-07-2
18798,18797,84,6,999,0,,0,2022-07-21
18799,18798,17,3,999,0,,0,2022-07-14
18800,18799,28,21,999,0,,0,2022-07-15
18801,18800,34,5,999,0,,0,2022-07-17
18802,18801,48,3,999,0,,0,2022-07-31
18803,18802,29,14,999,0,,0,2022-07-27
18804,18803,27,13,999,0,,0,2022-07-1
18805,18804,652,7,999,0,,0,2022-07-3
18806,18805,110,3,999,0,,0,2022-07-9
18807,18806,19,10,999,0,,0,2022-07-12
18808,18807,41,5,999,0,,0,2022-07-9
18809,18808,6,10,999,0,,0,2022-07-24
18810,18809,12,5,999,0,,0,2022-07-19
18811,18810,143,4,999,0,,0,2022-07-26
18812,18811,14,6,999,0,,0,2022-07-4
18813,18812,11,5,999,0,,0,2022-07-26
18814,18813,153,4,999,0,,0,2022-07-23
18815,18814,35,11,999,0,,0,2022-07-5
18816,18815,73,7,999,0,,0,2022-07-24
18817,18816,135,3,999,0,,0,2022-07-9
18818,18817,50,9,999,0,,0,2022-07-28
18819,18818,7,21,999,0,,0,2022-07-26
18820,18819,127,3,999,0,,0,2022-07-11
18821,18820,29,8,999,0,,0,2022-07-22
18822,18821,9,21,999,0,,0,2022-07-23
18823,18822,148,1,999,0,,0,2022-08-20
18824,18823,78,1,999,0,,0,2022-08-17
18825,18824,156,1,999,0,,0,2022-08-14
18826,18825,160,1,999,0,,0,2022-08-20
18827,18826,531,1,999,0,,0,2022-08-13
18828,18827,104,1,999,0,,0,2022-08-2
18829,18828,116,1,999,0,,0,2022-08-23
18830,18829,149,1,999,0,,0,2022-08-9
18831,18830,272,1,999,0,,0,2022-08-21
18832,18831,208,1,999,0,,0,2022-08-31
18833,18832,222,1,999,0,,0,2022-08-30
18834,18833,311,1,999,0,,0,2022-08-9
18835,18834,163,1,999,0,,0,2022-08-21
18836,18835,89,1,999,0,,0,2022-08-28
18837,18836,53,1,999,0,,0,2022-08-27
18838,18837,71,1,999,0,,0,2022-08-7
18839,18838,227,1,999,0,,0,2022-08-4
18840,18839,81,1,999,0,,0,2022-08-3
18841,18840,96,1,999,0,,0,2022-08-11
18842,18841,436,1,999,0,,0,2022-08-12
18843,18842,157,1,999,0,,0,2022-08-25
18844,18843,498,1,999,0,,0,2022-08-21
18845,18844,147,1,999,0,,0,2022-08-3
18846,18845,846,1,999,0,,1,2022-08-23
18847,18846,164,1,999,0,,0,2022-08-21
18848,18847,117,1,999,0,,0,2022-08-30
18849,18848,160,1,999,0,,0,2022-08-29
18850,18849,243,1,999,0,,0,2022-08-8
18851,18850,221,1,999,0,,0,2022-08-19
18852,18851,629,1,999,0,,0,2022-08-18
18853,18852,240,1,999,0,,0,2022-08-5
18854,18853,79,1,999,0,,0,2022-08-2
18855,18854,148,1,999,0,,0,2022-08-31
18856,18855,144,1,999,0,,0,2022-08-3
18857,18856,70,1,999,0,,0,2022-08-14
18858,18857,68,1,999,0,,0,2022-08-1
18859,18858,157,1,999,0,,0,2022-08-12
18860,18859,72,1,999,0,,0,2022-08-18
18861,18860,94,1,999,0,,0,2022-08-26
18862,18861,149,1,999,0,,0,2022-08-15
18863,18862,151,1,999,0,,0,2022-08-9
18864,18863,302,2,999,0,,0,2022-08-3
18865,18864,408,1,999,0,,0,2022-08-11
18866,18865,270,1,999,0,,0,2022-08-6
18867,18866,139,1,999,0,,0,2022-08-30
18868,18867,148,1,999,0,,0,2022-08-5
18869,18868,73,1,999,0,,0,2022-08-23
18870,18869,136,2,999,0,,0,2022-08-8
18871,18870,121,1,999,0,,0,2022-08-30
18872,18871,130,1,999,0,,0,2022-08-28
18873,18872,167,2,999,0,,0,2022-08-13
18874,18873,144,1,999,0,,0,2022-08-11
18875,18874,174,1,999,0,,0,2022-08-9
18876,18875,39,1,999,0,,0,2022-08-3
18877,18876,142,2,999,0,,0,2022-08-24
18878,18877,86,1,999,0,,0,2022-08-12
18879,18878,417,1,999,0,,0,2022-08-30
18880,18879,216,1,999,0,,0,2022-08-12
18881,18880,119,2,999,0,,0,2022-08-16
18882,18881,372,1,999,0,,0,2022-08-28
18883,18882,606,3,999,0,,0,2022-08-23
18884,18883,200,1,999,0,,0,2022-08-22
18885,18884,96,1,999,0,,0,2022-08-14
18886,18885,244,1,999,0,,0,2022-08-7
18887,18886,134,1,999,0,,0,2022-08-6
18888,18887,107,2,999,0,,0,2022-08-27
18889,18888,198,1,999,0,,0,2022-08-27
18890,18889,307,1,999,0,,0,2022-08-6
18891,18890,93,1,999,0,,0,2022-08-30
18892,18891,90,1,999,0,,0,2022-08-3
18893,18892,64,1,999,0,,0,2022-08-15
18894,18893,138,1,999,0,,0,2022-08-17
18895,18894,79,1,999,0,,0,2022-08-22
18896,18895,58,1,999,0,,0,2022-08-29
18897,18896,230,1,999,0,,0,2022-08-7
18898,18897,68,1,999,0,,0,2022-08-28
18899,18898,96,1,999,0,,0,2022-08-5
18900,18899,413,1,999,0,,0,2022-08-2
18901,18900,679,1,999,0,,0,2022-08-25
18902,18901,160,1,999,0,,0,2022-08-5
18903,18902,315,1,999,0,,0,2022-08-1
18904,18903,20,3,999,0,,0,2022-08-19
18905,18904,177,1,999,0,,0,2022-08-7
18906,18905,488,2,999,0,,0,2022-08-10
18907,18906,824,2,999,0,,0,2022-08-15
18908,18907,506,1,999,0,,0,2022-08-15
18909,18908,166,2,999,0,,0,2022-08-27
18910,18909,50,1,999,0,,0,2022-08-20
18911,18910,432,1,999,0,,0,2022-08-2
18912,18911,372,1,999,0,,0,2022-08-28
18913,18912,1110,1,999,0,,1,2022-08-22
18914,18913,184,1,999,0,,0,2022-08-21
18915,18914,148,1,999,0,,0,2022-08-29
18916,18915,166,2,999,0,,0,2022-08-1
18917,18916,90,2,999,0,,0,2022-08-13
18918,18917,551,1,999,0,,0,2022-08-29
18919,18918,422,1,999,0,,0,2022-08-10
18920,18919,69,2,999,0,,0,2022-08-29
18921,18920,68,1,999,0,,0,2022-08-2
18922,18921,122,1,999,0,,0,2022-08-28
18923,18922,44,1,999,0,,0,2022-08-20
18924,18923,157,3,999,0,,0,2022-08-11
18925,18924,653,2,999,0,,0,2022-08-24
18926,18925,149,1,999,0,,0,2022-08-2
18927,18926,161,1,999,0,,0,2022-08-24
18928,18927,58,2,999,0,,0,2022-08-9
18929,18928,86,4,999,0,,0,2022-08-1
18930,18929,91,1,999,0,,0,2022-08-11
18931,18930,108,1,999,0,,0,2022-08-25
18932,18931,112,1,999,0,,0,2022-08-25
18933,18932,165,2,999,0,,0,2022-08-19
18934,18933,357,2,999,0,,0,2022-08-12
18935,18934,282,1,999,0,,0,2022-08-30
18936,18935,144,3,999,0,,0,2022-08-19
18937,18936,258,2,999,0,,0,2022-08-3
18938,18937,341,2,999,0,,0,2022-08-23
18939,18938,115,1,999,0,,0,2022-08-4
18940,18939,178,2,999,0,,0,2022-08-3
18941,18940,298,1,999,0,,0,2022-08-18
18942,18941,154,2,999,0,,0,2022-08-1
18943,18942,151,2,999,0,,0,2022-08-17
18944,18943,333,1,999,0,,0,2022-08-14
18945,18944,143,1,999,0,,0,2022-08-13
18946,18945,135,3,999,0,,0,2022-08-24
18947,18946,182,3,999,0,,0,2022-08-22
18948,18947,36,1,999,0,,0,2022-08-16
18949,18948,328,2,999,0,,0,2022-08-23
18950,18949,378,2,999,0,,0,2022-08-12
18951,18950,244,2,999,0,,0,2022-08-21
18952,18951,230,1,999,0,,0,2022-08-17
18953,18952,958,2,999,0,,0,2022-08-28
18954,18953,171,1,999,0,,0,2022-08-5
18955,18954,99,2,999,0,,0,2022-08-2
18956,18955,190,1,999,0,,0,2022-08-28
18957,18956,170,2,999,0,,0,2022-08-2
18958,18957,482,3,999,0,,0,2022-08-4
18959,18958,130,1,999,0,,0,2022-08-6
18960,18959,151,1,999,0,,0,2022-08-17
18961,18960,190,3,999,0,,0,2022-08-28
18962,18961,140,2,999,0,,0,2022-08-9
18963,18962,110,2,999,0,,0,2022-08-30
18964,18963,84,1,999,0,,0,2022-08-12
18965,18964,281,3,999,0,,0,2022-08-8
18966,18965,67,6,999,0,,0,2022-08-24
18967,18966,91,2,999,0,,0,2022-08-5
18968,18967,368,2,999,0,,0,2022-08-4
18969,18968,146,3,999,0,,0,2022-08-26
18970,18969,198,3,999,0,,0,2022-08-9
18971,18970,370,2,999,0,,0,2022-08-21
18972,18971,337,4,999,0,,0,2022-08-21
18973,18972,230,3,999,0,,0,2022-08-15
18974,18973,686,2,999,0,,0,2022-08-24
18975,18974,365,2,999,0,,0,2022-08-25
18976,18975,597,2,999,0,,0,2022-08-22
18977,18976,441,2,999,0,,0,2022-08-8
18978,18977,857,2,999,0,,0,2022-08-1
18979,18978,753,2,999,0,,0,2022-08-8
18980,18979,101,2,999,0,,0,2022-08-9
18981,18980,186,2,999,0,,0,2022-08-4
18982,18981,410,4,999,0,,0,2022-08-29
18983,18982,430,2,999,0,,0,2022-08-13
18984,18983,251,3,999,0,,0,2022-08-11
18985,18984,357,3,999,0,,0,2022-08-25
18986,18985,211,3,999,0,,0,2022-08-19
18987,18986,652,2,999,0,,1,2022-08-19
18988,18987,177,2,999,0,,0,2022-08-21
18989,18988,183,2,999,0,,0,2022-08-4
18990,18989,1488,2,999,0,,1,2022-08-15
18991,18990,145,2,999,0,,0,2022-08-6
18992,18991,413,2,999,0,,0,2022-08-6
18993,18992,114,2,999,0,,0,2022-08-30
18994,18993,428,2,999,0,,0,2022-08-31
18995,18994,133,2,999,0,,0,2022-08-16
18996,18995,142,2,999,0,,0,2022-08-18
18997,18996,250,2,999,0,,0,2022-08-7
18998,18997,125,3,999,0,,0,2022-08-7
18999,18998,276,2,999,0,,0,2022-08-31
19000,18999,377,3,999,0,,0,2022-08-30
19001,19000,487,3,999,0,,1,2022-08-5
19002,19001,641,2,999,0,,1,2022-08-28
19003,19002,126,4,999,0,,0,2022-08-11
19004,19003,519,3,999,0,,0,2022-08-19
19005,19004,76,1,999,0,,0,2022-08-16
19006,19005,837,2,999,0,,1,2022-08-8
19007,19006,222,1,999,0,,0,2022-08-12
19008,19007,117,1,999,0,,0,2022-08-2
19009,19008,91,1,999,0,,0,2022-08-30
19010,19009,314,1,999,0,,0,2022-08-16
19011,19010,553,1,999,0,,1,2022-08-8
19012,19011,976,1,999,0,,1,2022-08-31
19013,19012,114,1,999,0,,0,2022-08-29
19014,19013,122,1,999,0,,0,2022-08-30
19015,19014,86,1,999,0,,0,2022-08-18
19016,19015,91,1,999,0,,0,2022-08-22
19017,19016,36,1,999,0,,0,2022-08-21
19018,19017,422,1,999,0,,0,2022-08-9
19019,19018,794,1,999,0,,1,2022-08-25
19020,19019,145,1,999,0,,0,2022-08-30
